INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,OCCUR_YEAR
91058000,06/09/2013,19:08:00,QUEENS,102,0,,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1031642,190873,40.69046039800003,-73.82910878299998,POINT (-73.82910878299998 40.69046039800003),2013
64529971,08/09/2009,1:43:00,BRONX,46,0,,false,UNKNOWN,U,UNKNOWN,25-44,F,WHITE HISPANIC,1012898,250760,40.85491493300003,-73.89644313299993,POINT (-73.89644313299993 40.85491493300003),2009
80584530,09/04/2011,3:33:00,BRONX,47,0,PVT HOUSE,false,<18,M,BLACK HISPANIC,<18,M,BLACK,1022004,261898,40.88545106500004,-73.86346357099995,POINT (-73.86346357099995 40.88545106500004),2011
71415529,02/20/2010,14:49:00,BROOKLYN,79,0,,false,18-24,M,BLACK,18-24,M,BLACK,999840,190667,40.690008127000056,-73.943785269,POINT (-73.943785269 40.690008127000056),2010
23749375,08/07/2006,22:06:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,999849,193276,40.69716921200006,-73.94374677499997,POINT (-73.94374677499997 40.69716921200006),2006
37710131,01/14/2008,13:15:00,STATEN ISLAND,120,0,GROCERY/BODEGA,false,18-24,M,BLACK,18-24,M,BLACK,960730,163209,40.614624398000046,-74.08471673399998,POINT (-74.08471673399998 40.614624398000046),2008
173652442,01/15/2018,23:39:00,BRONX,40,0,GROCERY/BODEGA,true,18-24,M,BLACK,25-44,F,BLACK,"1,009,546","235,539",40.81314793,-73.90861751,POINT (-73.90861751 40.81314793),2018
34795158,10/02/2007,21:59:00,BRONX,49,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1025254,256979,40.87193544900003,-73.85174002899998,POINT (-73.85174002899998 40.87193544900003),2007
16814039,06/18/2006,3:23:00,BROOKLYN,67,0,NONE,false,25-44,M,BLACK,18-24,M,BLACK,1006035,175982,40.64968801300005,-73.92149410599995,POINT (-73.92149410599995 40.64968801300005),2006
51787774,09/30/2008,1:53:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,994996,177645,40.65427286000005,-73.96127306399995,POINT (-73.96127306399997 40.654272860000056),2008
65464024,09/05/2009,4:00:00,BRONX,44,0,,false,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,1006717,244842,40.838689661000046,-73.91880635699994,POINT (-73.91880635699994 40.838689661000046),2009
85800946,07/17/2012,19:20:00,BRONX,43,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1020219,239110,40.82291230800007,-73.87004130399998,POINT (-73.87004130399998 40.82291230800008),2012
156756666,09/15/2016,19:16:00,BRONX,49,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1020633,253463,40.86230536500005,-73.86846760799993,POINT (-73.86846760799995 40.86230536500005),2016
158455856,11/14/2016,1:12:00,MANHATTAN,30,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,998806,239586,40.82428003200005,-73.94740787999996,POINT (-73.94740787999996 40.82428003200005),2016
173354054,01/06/2018,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"1,024,405","267,090",40.89969085,-73.8547492,POINT (-73.8547492 40.89969085),2018
23501817,07/22/2006,1:00:00,QUEENS,102,0,,true,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1030079,189367,40.68633501200002,-73.83475509599998,POINT (-73.83475509599998 40.68633501200002),2006
44557785,03/16/2008,6:18:00,MANHATTAN,9,0,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,18-24,M,WHITE HISPANIC,990954,203046,40.72399675400004,-73.97581508199994,POINT (-73.97581508199994 40.72399675400004),2008
34627192,09/25/2007,19:04:00,QUEENS,100,0,,false,18-24,M,BLACK,45-64,M,WHITE HISPANIC,1036299,153335,40.58740067900004,-73.81260554099998,POINT (-73.81260554099998 40.58740067900004),2007
167960378,08/10/2017,0:18:00,MANHATTAN,32,0,,false,18-24,M,BLACK,25-44,M,BLACK,1001372,240584,40.82701465700006,-73.93813389499996,POINT (-73.93813389499996 40.82701465700006),2017
71859341,03/21/2010,1:50:00,STATEN ISLAND,120,0,BEAUTY/NAIL SALON,false,18-24,M,BLACK,<18,M,BLACK,946795,171559,40.637495423000075,-74.13495465599993,POINT (-74.13495465599993 40.637495423000075),2010
32155711,06/06/2007,0:25:00,BRONX,52,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1017673,256946,40.87187683500007,-73.87915137999995,POINT (-73.87915137999995 40.87187683500007),2007
25344913,11/17/2006,21:18:00,QUEENS,103,0,,false,UNKNOWN,U,UNKNOWN,25-44,F,BLACK,1044058,193368,40.69723338500006,-73.78431545399997,POINT (-73.78431545399997 40.69723338500006),2006
73193744,06/13/2010,13:41:00,BROOKLYN,83,0,COMMERCIAL BLDG,false,25-44,M,BLACK,25-44,M,BLACK,1004602,192205,40.69421991300004,-73.92660927399999,POINT (-73.92660927399999 40.69421991300004),2010
67960600,11/17/2009,19:06:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1002388,185584,40.676051596000036,-73.93461108799994,POINT (-73.93461108799994 40.676051596000036),2009
50685002,08/31/2008,3:33:00,QUEENS,101,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1053703,160492,40.606925844000045,-73.74987134199995,POINT (-73.74987134199995 40.606925844000045),2008
16631474,05/26/2006,19:12:00,BROOKLYN,81,0,,false,UNKNOWN,M,BLACK,45-64,M,BLACK,1001322,188843,40.684998931000045,-73.93844592999993,POINT (-73.93844592999993 40.684998931000045),2006
85420900,06/24/2012,3:18:00,STATEN ISLAND,122,0,,false,18-24,M,BLACK,18-24,M,BLACK,965746,154361,40.59035033500004,-74.06662566999995,POINT (-74.06662566999995 40.59035033500004),2012
178203198,04/13/2018,5:04:00,BROOKLYN,63,0,MULTI DWELL - APT BUILD,true,25-44,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,001,529","167,237",40.62569479,-73.93775492,POINT (-73.93775492 40.62569479),2018
51764338,09/29/2008,22:12:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,<18,M,WHITE,959994,172152,40.63916906100008,-74.08739982799993,POINT (-74.08739982799993 40.63916906100008),2008
90039235,04/10/2013,0:35:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,936722,172119,40.63898417600007,-74.17125230499995,POINT (-74.17125230499995 40.63898417600007),2013
10953932,04/09/2006,0:37:00,BROOKLYN,71,0,,true,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1003695,182269,40.66694989100006,-73.92990871099995,POINT (-73.92990871099995 40.66694989100006),2006
61618854,05/08/2009,22:30:00,BROOKLYN,79,0,,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1001262,189244,40.686099699000074,-73.93866125499993,POINT (-73.93866125499993 40.686099699000074),2009
64773333,08/15/2009,23:23:00,BROOKLYN,79,0,,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,999284,191674,40.69277307100003,-73.94578790799993,POINT (-73.94578790799993 40.69277307100003),2009
88421874,01/04/2013,21:10:00,MANHATTAN,7,0,,true,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,989796,200696,40.71754737100008,-73.97999479399994,POINT (-73.97999479399994 40.71754737100008),2013
170633943,10/24/2017,13:17:00,QUEENS,113,0,,false,18-24,M,BLACK,45-64,M,BLACK,1041947,187128,40.680120078000066,-73.79198177599994,POINT (-73.79198177599994 40.680120078000066),2017
25921480,12/24/2006,4:48:00,BROOKLYN,73,0,,true,25-44,M,BLACK,25-44,M,BLACK,1007645,180598,40.66235381200005,-73.91567608599996,POINT (-73.91567608599996 40.66235381200005),2006
141229710,03/03/2015,22:52:00,MANHATTAN,25,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1001883,233380,40.80724069600007,-73.93630640599997,POINT (-73.93630640599997 40.80724069600007),2015
67390154,11/01/2009,1:30:00,MANHATTAN,6,0,,false,UNKNOWN,U,UNKNOWN,18-24,F,BLACK,983797,207178,40.73534061400005,-74.00163603799997,POINT (-74.00163603799997 40.73534061400005),2009
81110090,10/09/2011,20:13:00,BRONX,43,0,MULTI DWELL - PUBLIC HOUS,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1021623,240919,40.82787166500003,-73.86495842199997,POINT (-73.86495842199997 40.82787166500003),2011
16895037,06/24/2006,20:25:00,BROOKLYN,73,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1008276,183623,40.670655072000045,-73.91339091999998,POINT (-73.91339091999998 40.670655072000045),2006
23354074,07/02/2006,3:20:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,M,BLACK,18-24,M,WHITE HISPANIC,1000102,229680,40.79708858400005,-73.94274857999993,POINT (-73.94274857999993 40.79708858400005),2006
153907005,06/11/2016,1:47:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK,1021344,258894,40.87720882700007,-73.86586710099994,POINT (-73.86586710099995 40.87720882700007),2016
34667539,09/27/2007,21:50:00,MANHATTAN,33,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1002051,245311,40.839987567000044,-73.93566789499994,POINT (-73.93566789499994 40.839987567000044),2007
72155698,04/11/2010,0:06:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,F,BLACK,1006587,182075,40.66641058000005,-73.91948466499997,POINT (-73.91948466499997 40.66641058000005),2010
10137435,01/16/2006,22:35:00,BROOKLYN,88,0,NONE,false,UNKNOWN,M,BLACK,18-24,M,BLACK,995030,189663,40.68725954200004,-73.96113131099996,POINT (-73.96113131099996 40.68725954200004),2006
48285497,07/13/2008,1:47:00,BROOKLYN,70,0,,false,18-24,M,BLACK,25-44,M,BLACK,994453,176817,40.65200082200005,-73.96323127899994,POINT (-73.96323127899994 40.65200082200005),2008
91612689,07/13/2013,2:05:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,998387,179552,40.65950239200004,-73.94904796999998,POINT (-73.94904796999998 40.65950239200004),2013
12835940,05/06/2006,23:52:00,BRONX,44,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,M,BLACK,1006618,242128,40.83124076800004,-73.91917318999998,POINT (-73.91917318999998 40.83124076800004),2006
68344482,11/30/2009,17:21:00,STATEN ISLAND,123,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,WHITE,926454,138902,40.54774938100008,-74.20796524599997,POINT (-74.20796524599997 40.54774938100009),2009
154138078,06/18/2016,21:21:00,BRONX,44,0,,false,18-24,F,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1010025,246298,40.84267692000003,-73.906845752,POINT (-73.906845752 40.84267692000003),2016
16631481,05/28/2006,14:40:00,BROOKLYN,77,0,,false,25-44,M,BLACK,25-44,M,BLACK,998119,185276,40.67521392200007,-73.95000213699996,POINT (-73.95000213699996 40.675213922000076),2006
143907466,06/22/2015,23:34:00,BRONX,52,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1016552,260706,40.88220104000004,-73.88318653,POINT (-73.88318653 40.88220104000004),2015
24394054,09/19/2006,14:44:00,BRONX,47,0,,false,UNKNOWN,M,UNKNOWN,25-44,M,WHITE HISPANIC,1026387,262634,40.88745131300004,-73.84760778699997,POINT (-73.84760778699997 40.88745131300004),2006
150671639,02/25/2016,2:50:00,QUEENS,102,0,PVT HOUSE,false,25-44,M,ASIAN / PACIFIC ISLANDER,<18,M,BLACK,1028770,189638,40.687085525000036,-73.83947317699995,POINT (-73.83947317699995 40.687085525000036),2016
24491453,09/26/2006,0:13:00,BRONX,41,0,,false,UNKNOWN,M,WHITE HISPANIC,18-24,M,BLACK,1015050,239933,40.82519074400005,-73.88871369799993,POINT (-73.88871369799993 40.82519074400005),2006
183217907,05/28/2018,16:02:00,MANHATTAN,32,0,,false,25-44,M,BLACK,45-64,F,WHITE HISPANIC,"1,001,250","237,934",40.81974139,-73.93858143,POINT (-73.93858143000001 40.81974139),2018
69402076,12/31/2009,1:30:00,QUEENS,105,0,,false,18-24,M,BLACK,18-24,M,BLACK,1053729,179243,40.65839296200004,-73.74958465599997,POINT (-73.74958465599997 40.65839296200004),2009
38434943,01/27/2008,0:26:00,BROOKLYN,79,0,,false,UNKNOWN,M,BLACK,18-24,M,BLACK HISPANIC,997973,188881,40.68510905800008,-73.95052114299993,POINT (-73.95052114299993 40.68510905800008),2008
25559790,12/01/2006,20:54:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,UNKNOWN,M,BLACK,18-24,M,BLACK,997457,181411,40.66460637300003,-73.95239629299994,POINT (-73.95239629299994 40.664606373000034),2006
81038831,10/04/2011,21:05:00,BROOKLYN,81,0,,false,18-24,M,BLACK,25-44,M,BLACK,1005786,187336,40.680852825000045,-73.92235516899994,POINT (-73.92235516899996 40.680852825000045),2011
24103845,08/31/2006,16:48:00,BROOKLYN,73,0,,false,25-44,M,BLACK,18-24,M,BLACK,1009356,181517,40.664871576000046,-73.90950550899998,POINT (-73.90950550899998 40.664871576000046),2006
77376416,02/20/2011,18:57:00,BROOKLYN,75,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1019976,188479,40.68394420100003,-73.87118829099995,POINT (-73.87118829099995 40.68394420100003),2011
29373509,06/01/2007,22:59:00,BRONX,42,0,,false,UNKNOWN,M,WHITE HISPANIC,18-24,M,BLACK,1015430,243958,40.83623687500005,-73.88732196199999,POINT (-73.88732196199999 40.83623687500005),2007
178517986,04/23/2018,15:51:00,BRONX,52,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,"1,018,164","257,403",40.87312929,-73.87737372,POINT (-73.87737372 40.87312929),2018
63265003,06/30/2009,20:28:00,BROOKLYN,83,0,GROCERY/BODEGA,false,UNKNOWN,U,UNKNOWN,18-24,M,WHITE HISPANIC,1010064,190678,40.690014406000046,-73.90691839999994,POINT (-73.90691839999994 40.69001440600005),2009
141407014,03/13/2015,20:26:00,BRONX,52,0,GROCERY/BODEGA,true,25-44,F,BLACK,18-24,M,BLACK HISPANIC,1013790,254576,40.86538576100002,-73.89320186999998,POINT (-73.89320186999998 40.86538576100002),2015
45926426,04/24/2008,22:55:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,997255,172110,40.63907745100005,-73.95314234299997,POINT (-73.95314234299997 40.63907745100005),2008
188369913,10/04/2018,2:00:00,STATEN ISLAND,120,0,,false,18-24,M,WHITE,25-44,M,WHITE,"951,897","167,552",40.62651717,-74.11655257,POINT (-74.11655257 40.62651717000001),2018
50433505,08/20/2008,22:24:00,BROOKLYN,79,0,,true,18-24,M,BLACK,18-24,M,BLACK,998408,189084,40.68566556200005,-73.948952261,POINT (-73.948952261 40.68566556200005),2008
74252834,08/21/2010,2:54:00,QUEENS,115,0,,false,18-24,M,BLACK,18-24,M,BLACK,1016781,214676,40.75586092100008,-73.88258151399998,POINT (-73.88258151399998 40.75586092100008),2010
83528336,03/06/2012,13:50:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,false,<18,M,WHITE HISPANIC,18-24,M,BLACK,1006419,191233,40.69154763300003,-73.92006011899997,POINT (-73.92006011899997 40.69154763300003),2012
157235073,10/01/2016,19:25:00,BRONX,42,0,MULTI DWELL - APT BUILD,true,45-64,M,BLACK,45-64,F,BLACK,1012728,246347,40.842803108000055,-73.89707640099994,POINT (-73.89707640099994 40.842803108000055),2016
64318200,08/02/2009,1:10:00,BROOKLYN,73,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1008189,185754,40.67650442200004,-73.91369697499994,POINT (-73.91369697499994 40.67650442200004),2009
23999559,08/22/2006,5:45:00,BRONX,46,0,,false,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,1008988,249034,40.85018939900005,-73.91058356899998,POINT (-73.91058356899998 40.85018939900005),2006
148429887,12/09/2015,21:40:00,BROOKLYN,77,0,,false,18-24,M,BLACK,25-44,M,BLACK,1001946,184888,40.67414212800003,-73.93620639499993,POINT (-73.93620639499993 40.67414212800003),2015
26475585,01/24/2007,20:52:00,QUEENS,113,0,,false,UNKNOWN,M,BLACK,45-64,M,BLACK,1044631,191869,40.69311509700003,-73.78226248599998,POINT (-73.78226248599998 40.69311509700003),2007
51764337,09/29/2008,23:10:00,BROOKLYN,79,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC,998205,190419,40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007),2008
79853872,07/17/2011,1:28:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,1053494,161530,40.60977656700004,-73.75061339299998,POINT (-73.75061339299998 40.60977656700004),2011
45710115,04/15/2008,6:03:00,MANHATTAN,26,0,MULTI DWELL - PUBLIC HOUS,true,45-64,M,BLACK HISPANIC,25-44,M,BLACK,997004,236786,40.81659760700006,-73.95392416599998,POINT (-73.95392416599998 40.81659760700006),2008
62748073,06/14/2009,21:00:00,BRONX,43,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1026791,251682,40.85738953500004,-73.84621621099996,POINT (-73.84621621099996 40.85738953500004),2009
52100734,10/10/2008,23:24:00,BRONX,46,0,PVT HOUSE,false,UNKNOWN,M,WHITE HISPANIC,<18,M,BLACK,1011881,250411,40.85396027400003,-73.90012087499997,POINT (-73.90012087499997 40.85396027400004),2008
62275550,05/31/2009,2:58:00,MANHATTAN,28,0,COMMERCIAL BLDG,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,998151,234236,40.80959683800006,-73.94978559799995,POINT (-73.94978559799995 40.80959683800006),2009
82361864,12/27/2011,2:16:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,<18,M,BLACK,1007217,234877,40.81133729000004,-73.91703347999999,POINT (-73.91703347999999 40.81133729000004),2011
63116265,06/25/2009,18:30:00,QUEENS,113,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1051576,184407,40.67258357500003,-73.75729290899994,POINT (-73.75729290899994 40.67258357500003),2009
16895039,06/24/2006,23:02:00,MANHATTAN,33,0,LIQUOR STORE,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1000846,244047,40.83652060100008,-73.94002594299997,POINT (-73.94002594299997 40.83652060100008),2006
140088782,12/06/2014,17:23:00,BRONX,44,0,LIQUOR STORE,true,25-44,M,BLACK,25-44,M,BLACK,1007500,241369,40.82915525300007,-73.91598865499998,POINT (-73.91598865499998 40.82915525300007),2014
64449153,08/05/2009,23:05:00,BRONX,41,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1015229,237601,40.818789442000025,-73.88807769499994,POINT (-73.88807769499994 40.818789442000025),2009
62527402,06/07/2009,19:00:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,995572,174681,40.64613660500004,-73.95920214699998,POINT (-73.95920214699998 40.64613660500004),2009
51704077,09/27/2008,2:00:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1044074,156299,40.59548717900003,-73.78458649099997,POINT (-73.78458649099997 40.59548717900003),2008
76602014,12/26/2010,12:54:00,MANHATTAN,25,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1000741,230833,40.800252085000075,-73.94043786499998,POINT (-73.94043786499998 40.800252085000075),2010
76795617,01/11/2011,15:39:00,BROOKLYN,73,0,,false,25-44,F,BLACK,45-64,M,BLACK,1007783,185486,40.67576991200008,-73.91516161399994,POINT (-73.91516161399994 40.675769912000085),2011
24930769,10/22/2006,4:45:00,BRONX,46,0,,false,UNKNOWN,M,UNKNOWN,18-24,M,WHITE HISPANIC,1011881,250411,40.85396027400003,-73.90012087499997,POINT (-73.90012087499997 40.85396027400004),2006
63106909,06/25/2009,1:00:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1052788,161189,40.60884608300007,-73.75315955799994,POINT (-73.75315955799994 40.60884608300007),2009
144595943,07/17/2015,14:40:00,BROOKLYN,75,2,,false,<18,M,BLACK HISPANIC,<18,M,BLACK,1019847,184424,40.67281467300006,-73.87167482899997,POINT (-73.87167482899997 40.67281467300006),2015
80772455,09/18/2011,5:00:00,BROOKLYN,60,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,985306,148423,40.574070952000056,-73.99620020499998,POINT (-73.99620020499998 40.574070952000056),2011
174210302,01/30/2018,16:51:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,"1,043,608","156,107",40.59496331,-73.78626615,POINT (-73.78626615 40.59496331),2018
67360568,11/01/2009,19:02:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1007748,247894,40.84706382300004,-73.91506966099996,POINT (-73.91506966099996 40.84706382300004),2009
23888272,08/15/2006,21:45:00,QUEENS,105,0,,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1056594,181444,40.66441125200004,-73.73923504499999,POINT (-73.73923504499999 40.66441125200004),2006
159259634,12/11/2016,12:22:00,QUEENS,106,0,PVT HOUSE,true,18-24,M,BLACK,18-24,M,BLACK,1038996,183346,40.66975810600008,-73.80265193799994,POINT (-73.80265193799994 40.66975810600008),2016
34377236,09/13/2007,22:46:00,BRONX,42,0,,false,18-24,M,BLACK,25-44,M,BLACK,1011632,238408,40.82101631000006,-73.90106995999997,POINT (-73.90106995999997 40.82101631000006),2007
189483990,11/01/2018,22:15:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"989,561","192,267",40.69441189,-73.98084918,POINT (-73.98084918 40.69441189),2018
141423000,03/16/2015,18:36:00,MANHATTAN,32,0,,false,18-24,M,BLACK,65+,F,BLACK,1001262,237041,40.81729033800008,-73.93854034299993,POINT (-73.93854034299993 40.81729033800008),2015
48066962,07/08/2008,23:25:00,MANHATTAN,32,0,,false,<18,M,BLACK,18-24,M,BLACK,999358,236472,40.81573205300003,-73.94542041099999,POINT (-73.94542041099999 40.81573205300003),2008
72462409,04/29/2010,6:08:00,QUEENS,113,0,COMMERCIAL BLDG,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1040796,190466,40.689289530000046,-73.79610354199998,POINT (-73.79610354199998 40.689289530000046),2010
38940926,02/06/2008,18:45:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,M,BLACK,25-44,M,BLACK,1001139,192775,40.69579171600003,-73.939095905,POINT (-73.939095905 40.69579171600003),2008
73397678,06/25/2010,23:45:00,BROOKLYN,81,0,,false,UNKNOWN,M,BLACK,25-44,M,BLACK,1001424,190906,40.690661195000075,-73.93807289599994,POINT (-73.93807289599994 40.690661195000075),2010
144667471,07/20/2015,23:02:00,BRONX,42,0,,false,18-24,M,BLACK,18-24,M,BLACK,1009369,242133,40.83124709600002,-73.90923225499995,POINT (-73.90923225499995 40.83124709600002),2015
86437259,08/26/2012,1:05:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,M,BLACK,1015890,245599,40.840739304000074,-73.88565185699997,POINT (-73.88565185699997 40.840739304000074),2012
74776958,09/26/2010,0:09:00,BROOKLYN,75,0,,false,18-24,M,BLACK,<18,M,BLACK,1015265,184020,40.67172302300003,-73.888194705,POINT (-73.888194705 40.671723023000034),2010
50770495,09/03/2008,13:56:00,BROOKLYN,75,0,STORAGE FACILITY,false,25-44,M,BLACK,18-24,M,BLACK,1014455,185506,40.67580455700005,-73.89110803199996,POINT (-73.89110803199996 40.67580455700005),2008
87234254,10/14/2012,22:28:00,MANHATTAN,33,0,,false,25-44,M,BLACK,<18,M,BLACK HISPANIC,1000634,244606,40.83805529000005,-73.94079071399995,POINT (-73.94079071399995 40.83805529000005),2012
86608316,09/05/2012,0:50:00,BROOKLYN,66,0,PVT HOUSE,false,65+,M,WHITE,45-64,M,WHITE,988325,171131,40.63639891300004,-73.98531915399997,POINT (-73.98531915399997 40.63639891300004),2012
189869187,11/09/2018,0:19:00,BRONX,43,0,PVT HOUSE,false,18-24,F,BLACK,25-44,M,BLACK,"1,022,591","240,676",40.82720055,-73.86146206,POINT (-73.86146206 40.82720055),2018
74945140,10/06/2010,18:16:00,BRONX,42,0,,false,25-44,M,BLACK,45-64,M,BLACK,1007676,239204,40.823212481000034,-73.91536024699997,POINT (-73.91536024699997 40.823212481000034),2010
54101449,11/17/2008,7:49:00,BROOKLYN,79,0,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,F,BLACK,1001215,193881,40.69882728300007,-73.938819047,POINT (-73.938819047 40.69882728300007),2008
11118194,04/18/2006,21:21:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,988466,194673,40.701016395000075,-73.98479640899996,POINT (-73.98479640899996 40.701016395000075),2006
72255655,04/16/2010,17:43:00,BRONX,47,0,,false,25-44,M,BLACK,18-24,M,BLACK,1031669,261204,40.883499616000044,-73.82851495199996,POINT (-73.82851495199996 40.883499616000044),2010
80510376,08/29/2011,19:37:00,MANHATTAN,33,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK HISPANIC,1000556,244353,40.83736102200004,-73.94107321599995,POINT (-73.94107321599995 40.83736102200004),2011
23934579,08/18/2006,23:37:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1015574,176958,40.652338317000044,-73.88711359099993,POINT (-73.88711359099993 40.652338317000044),2006
164246023,04/28/2017,23:30:00,BRONX,43,0,,false,18-24,M,BLACK,<18,M,BLACK,1020219,239110,40.82291230800007,-73.87004130399998,POINT (-73.87004130399998 40.82291230800008),2017
10804582,03/24/2006,12:51:00,MANHATTAN,25,0,,false,25-44,M,BLACK,25-44,M,BLACK,1001963,233039,40.80630458400003,-73.93601832499998,POINT (-73.93601832499998 40.80630458400003),2006
51844233,10/01/2008,23:38:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,<18,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006),2008
155926279,08/18/2016,23:21:00,BRONX,48,0,,false,18-24,M,WHITE HISPANIC,25-44,F,BLACK,1014898,249846,40.85239956100002,-73.88921761299997,POINT (-73.88921761299997 40.85239956100002),2016
77226960,02/10/2011,10:02:00,MANHATTAN,25,0,,true,25-44,M,BLACK,25-44,M,BLACK,1001122,231521,40.80213973700006,-73.93906000899995,POINT (-73.93906000899995 40.80213973700006),2011
